Kind,Name,MaxNesting,SumCyclomatic,AvgCyclomatic,MaxCyclomatic
Lambda Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.testDecorateFactory.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.testOffer",0,2,,
Lambda Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.testOffer.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.testPoll",0,2,,
Lambda Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.testPoll.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.testQueueRemove",0,2,,
Lambda Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.testQueueRemove.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.testUnmodifiable",0,1,,
Package,"org.apache.commons.collections4.sequence",4,73,1,12
Public Generic Interface,"org.apache.commons.collections4.sequence.CommandVisitor",0,0,0,0
TypeVariable,"org.apache.commons.collections4.sequence.CommandVisitor.T",0,0,0,0
Abstract Method,"org.apache.commons.collections4.sequence.CommandVisitor.visitDeleteCommand",0,0,,
Abstract Method,"org.apache.commons.collections4.sequence.CommandVisitor.visitInsertCommand",0,0,,
Abstract Method,"org.apache.commons.collections4.sequence.CommandVisitor.visitKeepCommand",0,0,,
Public Generic Class,"org.apache.commons.collections4.sequence.DeleteCommand",0,2,1,1
Public Constructor,"org.apache.commons.collections4.sequence.DeleteCommand.DeleteCommand",0,1,,
TypeVariable,"org.apache.commons.collections4.sequence.DeleteCommand.T",0,0,0,0
Public Method,"org.apache.commons.collections4.sequence.DeleteCommand.accept",0,1,,
Public Abstract Generic Class,"org.apache.commons.collections4.sequence.EditCommand",0,2,1,1
Protected Constructor,"org.apache.commons.collections4.sequence.EditCommand.EditCommand",0,1,,
TypeVariable,"org.apache.commons.collections4.sequence.EditCommand.T",0,0,0,0
Public Abstract Method,"org.apache.commons.collections4.sequence.EditCommand.accept",0,0,,
Protected Method,"org.apache.commons.collections4.sequence.EditCommand.getObject",0,1,,
Public Generic Class,"org.apache.commons.collections4.sequence.EditScript",1,8,1,2
Public Constructor,"org.apache.commons.collections4.sequence.EditScript.EditScript",0,1,,
TypeVariable,"org.apache.commons.collections4.sequence.EditScript.T",0,0,0,0
Public Method,"org.apache.commons.collections4.sequence.EditScript.append",0,1,,
Public Method,"org.apache.commons.collections4.sequence.EditScript.append",0,1,,
Public Method,"org.apache.commons.collections4.sequence.EditScript.append",0,1,,
Public Method,"org.apache.commons.collections4.sequence.EditScript.getLCSLength",0,1,,
Public Method,"org.apache.commons.collections4.sequence.EditScript.getModifications",0,1,,
Public Method,"org.apache.commons.collections4.sequence.EditScript.visit",1,2,,
Public Generic Class,"org.apache.commons.collections4.sequence.InsertCommand",0,2,1,1
Public Constructor,"org.apache.commons.collections4.sequence.InsertCommand.InsertCommand",0,1,,
TypeVariable,"org.apache.commons.collections4.sequence.InsertCommand.T",0,0,0,0
Public Method,"org.apache.commons.collections4.sequence.InsertCommand.accept",0,1,,
Public Generic Class,"org.apache.commons.collections4.sequence.KeepCommand",0,2,1,1
Public Constructor,"org.apache.commons.collections4.sequence.KeepCommand.KeepCommand",0,1,,
TypeVariable,"org.apache.commons.collections4.sequence.KeepCommand.T",0,0,0,0
Public Method,"org.apache.commons.collections4.sequence.KeepCommand.accept",0,1,,
Public Generic Class,"org.apache.commons.collections4.sequence.ReplacementsFinder",1,5,1,2
Public Constructor,"org.apache.commons.collections4.sequence.ReplacementsFinder.ReplacementsFinder",0,1,,
TypeVariable,"org.apache.commons.collections4.sequence.ReplacementsFinder.T",0,0,0,0
Public Method,"org.apache.commons.collections4.sequence.ReplacementsFinder.visitDeleteCommand",0,1,,
Public Method,"org.apache.commons.collections4.sequence.ReplacementsFinder.visitInsertCommand",0,1,,
Public Method,"org.apache.commons.collections4.sequence.ReplacementsFinder.visitKeepCommand",1,2,,
Public Generic Interface,"org.apache.commons.collections4.sequence.ReplacementsHandler",0,0,0,0
TypeVariable,"org.apache.commons.collections4.sequence.ReplacementsHandler.T",0,0,0,0
Abstract Method,"org.apache.commons.collections4.sequence.ReplacementsHandler.handleReplacement",0,0,,
Public Generic Class,"org.apache.commons.collections4.sequence.SequencesComparator",4,23,3,12
Public Constructor,"org.apache.commons.collections4.sequence.SequencesComparator.SequencesComparator",0,1,,
Public Constructor,"org.apache.commons.collections4.sequence.SequencesComparator.SequencesComparator",0,1,,
Private Static Class,"org.apache.commons.collections4.sequence.SequencesComparator.Snake",0,4,1,1
Constructor,"org.apache.commons.collections4.sequence.SequencesComparator.Snake.Snake",0,1,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparator.Snake.getDiag",0,1,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparator.Snake.getEnd",0,1,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparator.Snake.getStart",0,1,,
TypeVariable,"org.apache.commons.collections4.sequence.SequencesComparator.T",0,0,0,0
Private Method,"org.apache.commons.collections4.sequence.SequencesComparator.buildScript",4,6,,
Private Method,"org.apache.commons.collections4.sequence.SequencesComparator.buildSnake",1,2,,
Private Method,"org.apache.commons.collections4.sequence.SequencesComparator.getMiddleSnake",3,12,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparator.getScript",0,1,,
Public Class,"org.apache.commons.collections4.sequence.SequencesComparatorTest",3,19,2,7
Private Static Generic Class,"org.apache.commons.collections4.sequence.SequencesComparatorTest.ExecutionVisitor",1,6,1,2
TypeVariable,"org.apache.commons.collections4.sequence.SequencesComparatorTest.ExecutionVisitor.T",0,0,0,0
Public Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.ExecutionVisitor.getString",1,2,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.ExecutionVisitor.setList",0,1,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.ExecutionVisitor.visitDeleteCommand",0,1,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.ExecutionVisitor.visitInsertCommand",0,1,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.ExecutionVisitor.visitKeepCommand",0,1,,
Private Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.sequence",1,2,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.setUp",0,1,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.tearDown",0,1,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.testExecution",1,2,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.testLength",1,2,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.testMinimal",3,4,,
Public Method,"org.apache.commons.collections4.sequence.SequencesComparatorTest.testShadok",3,7,,
Package,"org.apache.commons.collections4.set",4,570,1,7
Public Abstract Generic Class,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator",0,14,1,1
Protected Constructor,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.AbstractNavigableSetDecorator",0,1,,
Protected Constructor,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.AbstractNavigableSetDecorator",0,1,,
TypeVariable,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.E",0,0,0,0
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.ceiling",0,1,,
Protected Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.decorated",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.descendingIterator",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.descendingSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.floor",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.headSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.higher",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.lower",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.pollFirst",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.pollLast",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.subSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetDecorator.tailSet",0,1,,
Public Abstract Generic Class,"org.apache.commons.collections4.set.AbstractNavigableSetTest",1,14,1,2
Public Constructor,"org.apache.commons.collections4.set.AbstractNavigableSetTest.AbstractNavigableSetTest",0,1,,
TypeVariable,"org.apache.commons.collections4.set.AbstractNavigableSetTest.E",0,0,0,0
Public Class,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet",1,26,1,4
Public Constructor,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.TestNavigableSetSubSet",1,4,,
Public Constructor,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.TestNavigableSetSubSet",0,3,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.bulkTestNavigableSetHeadSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.bulkTestNavigableSetSubSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.bulkTestNavigableSetTailSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.bulkTestSortedSetHeadSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.bulkTestSortedSetSubSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.bulkTestSortedSetTailSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.getFullElements",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.getOtherElements",0,1,,
Private Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.getSubSet",1,4,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.isAddSupported",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.isFailFastSupported",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.isNullSupported",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.isRemoveSupported",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.isTestSerialization",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.makeFullCollection",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.TestNavigableSetSubSet.makeObject",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.bulkTestNavigableSetHeadSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.bulkTestNavigableSetSubSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.bulkTestNavigableSetTailSet",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.getCollection",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.getConfirmed",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.getFullNonNullElements",1,2,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.getOtherNonNullElements",1,2,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.makeConfirmedCollection",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.makeFullCollection",0,1,,
Public Abstract Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.makeObject",0,0,,
Public Method,"org.apache.commons.collections4.set.AbstractNavigableSetTest.verify",1,2,,
Public Abstract Generic Class,"org.apache.commons.collections4.set.AbstractSerializableSetDecorator",0,3,1,1
Protected Constructor,"org.apache.commons.collections4.set.AbstractSerializableSetDecorator.AbstractSerializableSetDecorator",0,1,,
TypeVariable,"org.apache.commons.collections4.set.AbstractSerializableSetDecorator.E",0,0,0,0
Private Method,"org.apache.commons.collections4.set.AbstractSerializableSetDecorator.readObject",0,1,,
Private Method,"org.apache.commons.collections4.set.AbstractSerializableSetDecorator.writeObject",0,1,,
Public Abstract Generic Class,"org.apache.commons.collections4.set.AbstractSetDecorator",0,5,1,1
Protected Constructor,"org.apache.commons.collections4.set.AbstractSetDecorator.AbstractSetDecorator",0,1,,
Protected Constructor,"org.apache.commons.collections4.set.AbstractSetDecorator.AbstractSetDecorator",0,1,,
TypeVariable,"org.apache.commons.collections4.set.AbstractSetDecorator.E",0,0,0,0
Protected Method,"org.apache.commons.collections4.set.AbstractSetDecorator.decorated",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractSetDecorator.equals",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractSetDecorator.hashCode",0,1,,
Public Abstract Generic Class,"org.apache.commons.collections4.set.AbstractSetTest",1,11,1,2
Public Constructor,"org.apache.commons.collections4.set.AbstractSetTest.AbstractSetTest",0,1,,
TypeVariable,"org.apache.commons.collections4.set.AbstractSetTest.E",0,0,0,0
Public Method,"org.apache.commons.collections4.set.AbstractSetTest.getCollection",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractSetTest.getConfirmed",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractSetTest.isEqualsCheckable",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractSetTest.makeConfirmedCollection",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractSetTest.makeConfirmedFullCollection",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractSetTest.makeFullCollection",0,1,,
Public Abstract Method,"org.apache.commons.collections4.set.AbstractSetTest.makeObject",0,0,,
Public Method,"org.apache.commons.collections4.set.AbstractSetTest.testSetEquals",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractSetTest.testSetHashCode",0,1,,
Public Method,"org.apache.commons.collections4.set.AbstractSetTest.verify",1,2,,
Public Abstract Generic Class,"org.apache.commons.collections4.set.AbstractSortedSetDecorator",0,9,1,1
Protected Constructor,"org.apache.commons.collections4.set.AbstractSortedSetDecorator.AbstractSortedSetDecorator",0,1,,
Protected Constructor,"org.apache.commons.collections4.set.AbstractSortedSetDecorator.AbstractSortedSetDecorator",0,1,,
